,Unnamed: 0,Messstelle,Gewässer,Datum Zeit,Wasser­stand [cm],Änderung seit 2 Std. [cm],Abfluss [m³/s],Melde­stufe,Jähr­lichkeit,Vorher­sage
41808,16,Stegen,Amper,2021-07-17 10:00:00,141,1,318,0,---,
41809,17,Fürstenfeldbruck,Amper,2021-07-17 10:00:00,93,0,336,0,---,
41810,18,Ampermoching,Amper,2021-07-17 10:00:00,220,1,499,0,---,
41811,19,Inkofen,Amper,2021-07-17 10:00:00,120,1,585,0,---,
41812,20,Oberammergau,Ammer,2021-07-17 10:00:00,74,6,109,0,---,
41813,21,Peißenberg,Ammer,2021-07-17 10:00:00,88,2,171,0,---,
41814,22,Weilheim,Ammer,2021-07-17 10:00:00,71,0,193,0,---,
41815,23,Raisting,Rott,2021-07-17 10:00:00,53,0,109,0,---,
41816,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 10:00:00,62506,0,---,0,---,
41817,25,Leutstetten,Würm,2021-07-17 10:00:00,141,-1,588,0,---,
41818,26,Hohenkammer,Glonn,2021-07-17 10:00:00,45,1,271,0,---,
41819,27,Berg,Sempt,2021-07-17 10:00:00,62,0,293,0,---,
41820,28,Eschenlohe Brücke,Loisach,2021-07-17 10:00:00,177,3,379,0,---,
41821,29,Starnberg,Starnberger See,2021-07-17 10:00:00,58448,0,---,0,---,
41822,30,Eching,Windach,2021-07-17 10:00:00,87,1,209,0,---,
41823,31,Oberfinning Speicherabgabe,Windach,2021-07-17 10:00:00,33,0,083,0,---,
41824,0,Sylvenstein,Isar,2021-07-17 11:00:00,273,0,356,0,---,
41825,1,Lenggries,Isar,2021-07-17 11:00:00,137,1,393,0,---,
41826,2,Bad Tölz Brücke,Isar,2021-07-17 11:00:00,77,0,---,0,---,
41827,3,Puppling,Isar,2021-07-17 11:00:00,158,0,661,0,---,
41828,4,München,Isar,2021-07-17 11:00:00,167,-5,149,0,---,
41829,5,Freising,Isar,2021-07-17 11:00:00,89,0,644,0,---,
41830,6,Landshut Birket,Isar,2021-07-17 11:00:00,159,1,244,0,---,
41831,7,Landau,Isar,2021-07-17 11:00:00,143,2,270,0,---,
41832,8,Plattling,Isar,2021-07-17 11:00:00,243,6,274,0,---,
41833,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 11:00:00,144,11,274,0,---,
41834,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 11:00:00,192,16,478,0,---,
41835,11,Schlehdorf,Loisach,2021-07-17 11:00:00,156,5,508,0,---,
41836,12,Kochel,Loisach,2021-07-17 11:00:00,194,-1,109,0,---,
41837,13,Beuerberg,Loisach,2021-07-17 11:00:00,398,0,123,0,---,
41838,14,Partenkirchen (alt),Partnach,2021-07-17 11:00:00,80,2,123,0,---,
41839,15,Stegen,Ammersee,2021-07-17 11:00:00,53315,-1,---,0,---,
41840,16,Stegen,Amper,2021-07-17 11:00:00,141,0,318,0,---,
41841,17,Fürstenfeldbruck,Amper,2021-07-17 11:00:00,93,0,336,0,---,
41842,18,Ampermoching,Amper,2021-07-17 11:00:00,218,0,488,0,---,
41843,19,Inkofen,Amper,2021-07-17 11:00:00,120,0,585,0,---,
41844,20,Oberammergau,Ammer,2021-07-17 11:00:00,77,8,119,0,---,
41845,21,Peißenberg,Ammer,2021-07-17 11:00:00,88,0,171,0,---,
41846,22,Weilheim,Ammer,2021-07-17 11:00:00,72,1,198,0,---,
41847,23,Raisting,Rott,2021-07-17 11:00:00,53,0,109,0,---,
41848,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 11:00:00,62506,0,---,0,---,
41849,25,Leutstetten,Würm,2021-07-17 11:00:00,141,-1,588,0,---,
41850,26,Hohenkammer,Glonn,2021-07-17 11:00:00,44,1,260,0,---,
41851,27,Berg,Sempt,2021-07-17 11:00:00,62,0,293,0,---,
41852,28,Eschenlohe Brücke,Loisach,2021-07-17 11:00:00,178,4,386,0,---,
41853,29,Starnberg,Starnberger See,2021-07-17 11:00:00,58448,0,---,0,---,
41854,30,Eching,Windach,2021-07-17 11:00:00,87,-1,209,0,---,
41855,31,Oberfinning Speicherabgabe,Windach,2021-07-17 11:00:00,33,0,083,0,---,
41856,0,Sylvenstein,Isar,2021-07-17 12:00:00,273,0,356,0,---,
41857,1,Lenggries,Isar,2021-07-17 12:00:00,137,0,393,0,---,
41858,2,Bad Tölz Brücke,Isar,2021-07-17 12:00:00,77,0,---,0,---,
41859,3,Puppling,Isar,2021-07-17 12:00:00,158,0,661,0,---,
41860,4,München,Isar,2021-07-17 12:00:00,169,-1,152,0,---,
41861,5,Freising,Isar,2021-07-17 12:00:00,89,1,644,0,---,
41862,6,Landshut Birket,Isar,2021-07-17 12:00:00,160,5,246,0,---,
41863,7,Landau,Isar,2021-07-17 12:00:00,143,0,270,0,---,
41864,8,Plattling,Isar,2021-07-17 12:00:00,243,4,274,0,---,
41865,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 12:00:00,142,0,263,0,---,
41866,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 12:00:00,192,11,478,0,---,
41867,11,Schlehdorf,Loisach,2021-07-17 12:00:00,158,3,521,0,---,
41868,12,Kochel,Loisach,2021-07-17 12:00:00,194,0,109,0,---,
41869,13,Beuerberg,Loisach,2021-07-17 12:00:00,397,-1,122,0,---,
41870,14,Partenkirchen (alt),Partnach,2021-07-17 12:00:00,84,6,138,0,---,
41871,15,Stegen,Ammersee,2021-07-17 12:00:00,53315,0,---,0,---,
41872,16,Stegen,Amper,2021-07-17 12:00:00,141,0,318,0,---,
41873,17,Fürstenfeldbruck,Amper,2021-07-17 12:00:00,93,0,336,0,---,
41874,18,Ampermoching,Amper,2021-07-17 12:00:00,219,-1,493,0,---,
41875,19,Inkofen,Amper,2021-07-17 12:00:00,120,0,585,0,---,
41876,20,Oberammergau,Ammer,2021-07-17 12:00:00,77,3,119,0,---,
41877,21,Peißenberg,Ammer,2021-07-17 12:00:00,92,4,197,0,---,
41878,22,Weilheim,Ammer,2021-07-17 12:00:00,73,2,202,0,---,
41879,23,Raisting,Rott,2021-07-17 12:00:00,53,0,109,0,---,
41880,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 12:00:00,62506,0,---,0,---,
41881,25,Leutstetten,Würm,2021-07-17 12:00:00,141,0,588,0,---,
41882,26,Hohenkammer,Glonn,2021-07-17 12:00:00,43,-2,249,0,---,
41883,27,Berg,Sempt,2021-07-17 12:00:00,62,0,293,0,---,
41884,28,Eschenlohe Brücke,Loisach,2021-07-17 12:00:00,184,7,433,0,---,
41885,29,Starnberg,Starnberger See,2021-07-17 12:00:00,58447,-1,---,0,---,
41886,30,Eching,Windach,2021-07-17 12:00:00,90,3,235,0,---,
41887,31,Oberfinning Speicherabgabe,Windach,2021-07-17 12:00:00,34,1,088,0,---,
41888,0,Sylvenstein,Isar,2021-07-17 13:00:00,273,0,356,0,---,
41889,1,Lenggries,Isar,2021-07-17 13:00:00,137,0,393,0,---,
41890,2,Bad Tölz Brücke,Isar,2021-07-17 13:00:00,77,0,---,0,---,
41891,3,Puppling,Isar,2021-07-17 13:00:00,158,0,661,0,---,
41892,4,München,Isar,2021-07-17 13:00:00,170,3,154,0,---,
41893,5,Freising,Isar,2021-07-17 13:00:00,88,-1,632,0,---,
41894,6,Landshut Birket,Isar,2021-07-17 13:00:00,160,1,246,0,---,
41895,7,Landau,Isar,2021-07-17 13:00:00,140,-3,262,0,---,
41896,8,Plattling,Isar,2021-07-17 13:00:00,243,0,274,0,---,
41897,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 13:00:00,140,-4,253,0,---,
41898,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 13:00:00,192,0,478,0,---,
41899,11,Schlehdorf,Loisach,2021-07-17 13:00:00,161,5,541,0,---,
41900,12,Kochel,Loisach,2021-07-17 13:00:00,194,0,109,0,---,
41901,13,Beuerberg,Loisach,2021-07-17 13:00:00,397,-1,122,0,---,
41902,14,Partenkirchen (alt),Partnach,2021-07-17 13:00:00,83,3,134,0,---,
41903,15,Stegen,Ammersee,2021-07-17 13:00:00,53315,0,---,0,---,
41904,16,Stegen,Amper,2021-07-17 13:00:00,141,0,318,0,---,
41905,17,Fürstenfeldbruck,Amper,2021-07-17 13:00:00,93,0,336,0,---,
41906,18,Ampermoching,Amper,2021-07-17 13:00:00,218,0,488,0,---,
41907,19,Inkofen,Amper,2021-07-17 13:00:00,120,0,585,0,---,
41908,20,Oberammergau,Ammer,2021-07-17 13:00:00,76,-1,115,0,---,
41909,21,Peißenberg,Ammer,2021-07-17 13:00:00,95,7,216,0,---,
41910,22,Weilheim,Ammer,2021-07-17 13:00:00,73,1,202,0,---,
41911,23,Raisting,Rott,2021-07-17 13:00:00,53,0,109,0,---,
41912,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 13:00:00,62507,1,---,0,---,
41913,25,Leutstetten,Würm,2021-07-17 13:00:00,142,1,600,0,---,
41914,26,Hohenkammer,Glonn,2021-07-17 13:00:00,43,-1,249,0,---,
41915,27,Berg,Sempt,2021-07-17 13:00:00,62,0,293,0,---,
41916,28,Eschenlohe Brücke,Loisach,2021-07-17 13:00:00,190,12,482,0,---,
41917,29,Starnberg,Starnberger See,2021-07-17 13:00:00,58448,0,---,0,---,
41918,30,Eching,Windach,2021-07-17 13:00:00,76,-11,122,0,---,
41919,31,Oberfinning Speicherabgabe,Windach,2021-07-17 13:00:00,33,0,083,0,---,
41920,0,Sylvenstein,Isar,2021-07-17 14:00:00,273,0,356,0,---,
41921,1,Lenggries,Isar,2021-07-17 14:00:00,137,0,393,0,---,
41922,2,Bad Tölz Brücke,Isar,2021-07-17 14:00:00,78,1,---,0,---,
41923,3,Puppling,Isar,2021-07-17 14:00:00,158,0,661,0,---,
41924,4,München,Isar,2021-07-17 14:00:00,169,0,152,0,---,
41925,5,Freising,Isar,2021-07-17 14:00:00,85,-4,598,0,---,
41926,6,Landshut Birket,Isar,2021-07-17 14:00:00,160,0,246,0,---,
41927,7,Landau,Isar,2021-07-17 14:00:00,136,-7,250,0,---,
41928,8,Plattling,Isar,2021-07-17 14:00:00,240,-3,268,0,---,
41929,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 14:00:00,138,-4,243,0,---,
41930,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 14:00:00,188,-4,451,0,---,
41931,11,Schlehdorf,Loisach,2021-07-17 14:00:00,165,7,567,0,---,
41932,12,Kochel,Loisach,2021-07-17 14:00:00,194,0,109,0,---,
41933,13,Beuerberg,Loisach,2021-07-17 14:00:00,397,0,122,0,---,
41934,14,Partenkirchen (alt),Partnach,2021-07-17 14:00:00,84,0,138,0,---,
41935,15,Stegen,Ammersee,2021-07-17 14:00:00,53315,0,---,0,---,
41936,16,Stegen,Amper,2021-07-17 14:00:00,140,-1,313,0,---,
41937,17,Fürstenfeldbruck,Amper,2021-07-17 14:00:00,93,0,336,0,---,
41938,18,Ampermoching,Amper,2021-07-17 14:00:00,219,0,493,0,---,
41939,19,Inkofen,Amper,2021-07-17 14:00:00,120,0,585,0,---,
41940,20,Oberammergau,Ammer,2021-07-17 14:00:00,76,-1,115,0,---,
41941,21,Peißenberg,Ammer,2021-07-17 14:00:00,94,2,210,0,---,
41942,22,Weilheim,Ammer,2021-07-17 14:00:00,76,3,217,0,---,
41943,23,Raisting,Rott,2021-07-17 14:00:00,53,0,109,0,---,
41944,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 14:00:00,62507,1,---,0,---,
41945,25,Leutstetten,Würm,2021-07-17 14:00:00,142,1,600,0,---,
41946,26,Hohenkammer,Glonn,2021-07-17 14:00:00,43,0,249,0,---,
41947,27,Berg,Sempt,2021-07-17 14:00:00,62,0,293,0,---,
41948,28,Eschenlohe Brücke,Loisach,2021-07-17 14:00:00,192,8,499,0,---,
41949,29,Starnberg,Starnberger See,2021-07-17 14:00:00,58448,1,---,0,---,
41950,30,Eching,Windach,2021-07-17 14:00:00,85,-5,191,0,---,
41951,31,Oberfinning Speicherabgabe,Windach,2021-07-17 14:00:00,33,-1,083,0,---,
41952,0,Sylvenstein,Isar,2021-07-17 15:00:00,273,0,356,0,---,
41953,1,Lenggries,Isar,2021-07-17 15:00:00,138,1,402,0,---,
41954,2,Bad Tölz Brücke,Isar,2021-07-17 15:00:00,78,1,---,0,---,
41955,3,Puppling,Isar,2021-07-17 15:00:00,158,0,661,0,---,
41956,4,München,Isar,2021-07-17 15:00:00,169,-1,152,0,---,
41957,5,Freising,Isar,2021-07-17 15:00:00,83,-5,576,0,---,
41958,6,Landshut Birket,Isar,2021-07-17 15:00:00,159,-1,244,0,---,
41959,7,Landau,Isar,2021-07-17 15:00:00,133,-7,241,0,---,
41960,8,Plattling,Isar,2021-07-17 15:00:00,235,-8,258,0,---,
41961,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 15:00:00,137,-3,238,0,---,
41962,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 15:00:00,187,-5,445,0,---,
41963,11,Schlehdorf,Loisach,2021-07-17 15:00:00,171,10,607,0,---,
41964,12,Kochel,Loisach,2021-07-17 15:00:00,194,0,109,0,---,
41965,13,Beuerberg,Loisach,2021-07-17 15:00:00,397,0,122,0,---,
41966,14,Partenkirchen (alt),Partnach,2021-07-17 15:00:00,82,-1,130,0,---,
41967,15,Stegen,Ammersee,2021-07-17 15:00:00,53314,-1,---,0,---,
41968,16,Stegen,Amper,2021-07-17 15:00:00,140,-1,313,0,---,
41969,17,Fürstenfeldbruck,Amper,2021-07-17 15:00:00,93,0,336,0,---,
41970,18,Ampermoching,Amper,2021-07-17 15:00:00,219,1,493,0,---,
41971,19,Inkofen,Amper,2021-07-17 15:00:00,119,-1,579,0,---,
41972,20,Oberammergau,Ammer,2021-07-17 15:00:00,75,-1,112,0,---,
41973,21,Peißenberg,Ammer,2021-07-17 15:00:00,94,-1,210,0,---,
41974,22,Weilheim,Ammer,2021-07-17 15:00:00,80,7,237,0,---,
41975,23,Raisting,Rott,2021-07-17 15:00:00,53,0,109,0,---,
41976,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 15:00:00,62507,0,---,0,---,
41977,25,Leutstetten,Würm,2021-07-17 15:00:00,142,0,600,0,---,
41978,26,Hohenkammer,Glonn,2021-07-17 15:00:00,44,1,260,0,---,
41979,27,Berg,Sempt,2021-07-17 15:00:00,62,0,293,0,---,
41980,28,Eschenlohe Brücke,Loisach,2021-07-17 15:00:00,189,-1,473,0,---,
41981,29,Starnberg,Starnberger See,2021-07-17 15:00:00,58447,-1,---,0,---,
41982,30,Eching,Windach,2021-07-17 15:00:00,87,11,209,0,---,
41983,31,Oberfinning Speicherabgabe,Windach,2021-07-17 15:00:00,33,0,083,0,---,
41984,0,Sylvenstein,Isar,2021-07-17 16:00:00,273,0,356,0,---,
41985,1,Lenggries,Isar,2021-07-17 16:00:00,139,2,412,0,---,
41986,2,Bad Tölz Brücke,Isar,2021-07-17 16:00:00,78,0,---,0,---,
41987,3,Puppling,Isar,2021-07-17 16:00:00,158,0,661,0,---,
41988,4,München,Isar,2021-07-17 16:00:00,169,0,152,0,---,
41989,5,Freising,Isar,2021-07-17 16:00:00,83,-2,576,0,---,
41990,6,Landshut Birket,Isar,2021-07-17 16:00:00,163,3,254,0,---,
41991,7,Landau,Isar,2021-07-17 16:00:00,132,-4,239,0,---,
41992,8,Plattling,Isar,2021-07-17 16:00:00,231,-9,249,0,---,
41993,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 16:00:00,136,-2,233,0,---,
41994,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 16:00:00,184,-4,425,0,---,
41995,11,Schlehdorf,Loisach,2021-07-17 16:00:00,174,9,627,0,---,
41996,12,Kochel,Loisach,2021-07-17 16:00:00,195,1,110,0,---,
41997,13,Beuerberg,Loisach,2021-07-17 16:00:00,397,0,122,0,---,
41998,14,Partenkirchen (alt),Partnach,2021-07-17 16:00:00,82,-2,130,0,---,
41999,15,Stegen,Ammersee,2021-07-17 16:00:00,53314,-1,---,0,---,
42000,16,Stegen,Amper,2021-07-17 16:00:00,140,0,313,0,---,
42001,17,Fürstenfeldbruck,Amper,2021-07-17 16:00:00,93,0,336,0,---,
42002,18,Ampermoching,Amper,2021-07-17 16:00:00,219,0,493,0,---,
42003,19,Inkofen,Amper,2021-07-17 16:00:00,119,-1,579,0,---,
42004,20,Oberammergau,Ammer,2021-07-17 16:00:00,75,-1,112,0,---,
42005,21,Peißenberg,Ammer,2021-07-17 16:00:00,96,2,223,0,---,
42006,22,Weilheim,Ammer,2021-07-17 16:00:00,79,3,231,0,---,
42007,23,Raisting,Rott,2021-07-17 16:00:00,53,0,109,0,---,
42008,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 16:00:00,62507,0,---,0,---,
42009,25,Leutstetten,Würm,2021-07-17 16:00:00,142,0,600,0,---,
42010,26,Hohenkammer,Glonn,2021-07-17 16:00:00,42,-1,238,0,---,
42011,27,Berg,Sempt,2021-07-17 16:00:00,62,0,293,0,---,
42012,28,Eschenlohe Brücke,Loisach,2021-07-17 16:00:00,191,-1,491,0,---,
42013,29,Starnberg,Starnberger See,2021-07-17 16:00:00,58448,0,---,0,---,
42014,30,Eching,Windach,2021-07-17 16:00:00,88,3,217,0,---,
42015,31,Oberfinning Speicherabgabe,Windach,2021-07-17 16:00:00,33,0,083,0,---,
42016,0,Sylvenstein,Isar,2021-07-17 17:00:00,273,0,356,0,---,
42017,1,Lenggries,Isar,2021-07-17 17:00:00,142,4,442,0,---,
42018,2,Bad Tölz Brücke,Isar,2021-07-17 17:00:00,79,1,---,0,---,
42019,3,Puppling,Isar,2021-07-17 17:00:00,158,0,661,0,---,
42020,4,München,Isar,2021-07-17 17:00:00,168,-1,150,0,---,
42021,5,Freising,Isar,2021-07-17 17:00:00,82,-1,565,0,---,
42022,6,Landshut Birket,Isar,2021-07-17 17:00:00,163,4,254,0,---,
42023,7,Landau,Isar,2021-07-17 17:00:00,131,-2,236,0,---,
42024,8,Plattling,Isar,2021-07-17 17:00:00,228,-7,244,0,---,
42025,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 17:00:00,135,-2,228,0,---,
42026,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 17:00:00,184,-3,425,0,---,
42027,11,Schlehdorf,Loisach,2021-07-17 17:00:00,175,4,634,0,---,
42028,12,Kochel,Loisach,2021-07-17 17:00:00,197,3,111,0,---,
42029,13,Beuerberg,Loisach,2021-07-17 17:00:00,396,-1,121,0,---,
42030,14,Partenkirchen (alt),Partnach,2021-07-17 17:00:00,83,1,134,0,---,
42031,15,Stegen,Ammersee,2021-07-17 17:00:00,53315,1,---,0,---,
42032,16,Stegen,Amper,2021-07-17 17:00:00,140,0,313,0,---,
42033,17,Fürstenfeldbruck,Amper,2021-07-17 17:00:00,93,0,336,0,---,
42034,18,Ampermoching,Amper,2021-07-17 17:00:00,219,0,493,0,---,
42035,19,Inkofen,Amper,2021-07-17 17:00:00,118,-1,573,0,---,
42036,20,Oberammergau,Ammer,2021-07-17 17:00:00,74,-1,109,0,---,
42037,21,Peißenberg,Ammer,2021-07-17 17:00:00,96,2,223,0,---,
42038,22,Weilheim,Ammer,2021-07-17 17:00:00,78,-2,227,0,---,
42039,23,Raisting,Rott,2021-07-17 17:00:00,52,-1,103,0,---,
42040,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 17:00:00,62507,0,---,0,---,
42041,25,Leutstetten,Würm,2021-07-17 17:00:00,142,0,600,0,---,
42042,26,Hohenkammer,Glonn,2021-07-17 17:00:00,42,-2,238,0,---,
42043,27,Berg,Sempt,2021-07-17 17:00:00,62,0,293,0,---,
42044,28,Eschenlohe Brücke,Loisach,2021-07-17 17:00:00,190,1,482,0,---,
42045,29,Starnberg,Starnberger See,2021-07-17 17:00:00,58447,0,---,0,---,
42046,30,Eching,Windach,2021-07-17 17:00:00,87,0,209,0,---,
42047,31,Oberfinning Speicherabgabe,Windach,2021-07-17 17:00:00,33,0,083,0,---,
42048,0,Sylvenstein,Isar,2021-07-17 18:00:00,273,0,356,0,---,
42049,1,Lenggries,Isar,2021-07-17 18:00:00,150,11,524,0,---,
42050,2,Bad Tölz Brücke,Isar,2021-07-17 18:00:00,83,5,---,0,---,
42051,3,Puppling,Isar,2021-07-17 18:00:00,158,0,661,0,---,
42052,4,München,Isar,2021-07-17 18:00:00,170,1,154,0,---,
42053,5,Freising,Isar,2021-07-17 18:00:00,81,-2,554,0,---,
42054,6,Landshut Birket,Isar,2021-07-17 18:00:00,163,0,254,0,---,
42055,7,Landau,Isar,2021-07-17 18:00:00,142,10,268,0,---,
42056,8,Plattling,Isar,2021-07-17 18:00:00,227,-4,242,0,---,
42057,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 18:00:00,135,-1,228,0,---,
42058,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 18:00:00,183,-1,419,0,---,
42059,11,Schlehdorf,Loisach,2021-07-17 18:00:00,177,3,648,0,---,
42060,12,Kochel,Loisach,2021-07-17 18:00:00,199,4,112,0,---,
42061,13,Beuerberg,Loisach,2021-07-17 18:00:00,397,0,122,0,---,
42062,14,Partenkirchen (alt),Partnach,2021-07-17 18:00:00,84,2,138,0,---,
42063,15,Stegen,Ammersee,2021-07-17 18:00:00,53314,0,---,0,---,
42064,16,Stegen,Amper,2021-07-17 18:00:00,140,0,313,0,---,
42065,17,Fürstenfeldbruck,Amper,2021-07-17 18:00:00,93,0,336,0,---,
42066,18,Ampermoching,Amper,2021-07-17 18:00:00,219,0,493,0,---,
42067,19,Inkofen,Amper,2021-07-17 18:00:00,118,-1,573,0,---,
42068,20,Oberammergau,Ammer,2021-07-17 18:00:00,74,-1,109,0,---,
42069,21,Peißenberg,Ammer,2021-07-17 18:00:00,96,0,223,0,---,
42070,22,Weilheim,Ammer,2021-07-17 18:00:00,80,1,237,0,---,
42071,23,Raisting,Rott,2021-07-17 18:00:00,52,-1,103,0,---,
42072,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 18:00:00,62507,0,---,0,---,
42073,25,Leutstetten,Würm,2021-07-17 18:00:00,141,-1,588,0,---,
42074,26,Hohenkammer,Glonn,2021-07-17 18:00:00,43,1,249,0,---,
42075,27,Berg,Sempt,2021-07-17 18:00:00,62,0,293,0,---,
42076,28,Eschenlohe Brücke,Loisach,2021-07-17 18:00:00,189,-2,473,0,---,
42077,29,Starnberg,Starnberger See,2021-07-17 18:00:00,58447,-1,---,0,---,
42078,30,Eching,Windach,2021-07-17 18:00:00,89,1,226,0,---,
42079,31,Oberfinning Speicherabgabe,Windach,2021-07-17 18:00:00,33,0,083,0,---,
42080,0,Sylvenstein,Isar,2021-07-17 19:00:00,273,0,356,0,---,
42081,1,Lenggries,Isar,2021-07-17 19:00:00,156,14,589,0,---,
42082,2,Bad Tölz Brücke,Isar,2021-07-17 19:00:00,89,10,---,0,---,
42083,3,Puppling,Isar,2021-07-17 19:00:00,159,1,672,0,---,
42084,4,München,Isar,2021-07-17 19:00:00,168,0,150,0,---,
42085,5,Freising,Isar,2021-07-17 19:00:00,81,-1,554,0,---,
42086,6,Landshut Birket,Isar,2021-07-17 19:00:00,162,-1,251,0,---,
42087,7,Landau,Isar,2021-07-17 19:00:00,148,17,284,0,---,
42088,8,Plattling,Isar,2021-07-17 19:00:00,237,9,262,0,---,
42089,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 19:00:00,136,1,233,0,---,
42090,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 19:00:00,183,-1,419,0,---,
42091,11,Schlehdorf,Loisach,2021-07-17 19:00:00,177,2,648,0,---,
42092,12,Kochel,Loisach,2021-07-17 19:00:00,200,3,113,0,---,
42093,13,Beuerberg,Loisach,2021-07-17 19:00:00,397,1,122,0,---,
42094,14,Partenkirchen (alt),Partnach,2021-07-17 19:00:00,82,-1,130,0,---,
42095,15,Stegen,Ammersee,2021-07-17 19:00:00,53314,-1,---,0,---,
42096,16,Stegen,Amper,2021-07-17 19:00:00,140,0,313,0,---,
42097,17,Fürstenfeldbruck,Amper,2021-07-17 19:00:00,93,0,336,0,---,
42098,18,Ampermoching,Amper,2021-07-17 19:00:00,219,0,493,0,---,
42099,19,Inkofen,Amper,2021-07-17 19:00:00,118,0,573,0,---,
42100,20,Oberammergau,Ammer,2021-07-17 19:00:00,75,1,112,0,---,
42101,21,Peißenberg,Ammer,2021-07-17 19:00:00,95,-1,216,0,---,
42102,22,Weilheim,Ammer,2021-07-17 19:00:00,81,3,242,0,---,
42103,23,Raisting,Rott,2021-07-17 19:00:00,52,0,103,0,---,
42104,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 19:00:00,62507,0,---,0,---,
42105,25,Leutstetten,Würm,2021-07-17 19:00:00,141,-1,588,0,---,
42106,26,Hohenkammer,Glonn,2021-07-17 19:00:00,43,1,249,0,---,
42107,27,Berg,Sempt,2021-07-17 19:00:00,62,0,293,0,---,
42108,28,Eschenlohe Brücke,Loisach,2021-07-17 19:00:00,190,0,482,0,---,
42109,29,Starnberg,Starnberger See,2021-07-17 19:00:00,58447,0,---,0,---,
42110,30,Eching,Windach,2021-07-17 19:00:00,88,1,217,0,---,
42111,31,Oberfinning Speicherabgabe,Windach,2021-07-17 19:00:00,33,0,083,0,---,
42112,0,Sylvenstein,Isar,2021-07-17 20:00:00,273,0,356,0,---,
42113,1,Lenggries,Isar,2021-07-17 20:00:00,162,12,656,0,---,
42114,2,Bad Tölz Brücke,Isar,2021-07-17 20:00:00,95,12,---,0,---,
42115,3,Puppling,Isar,2021-07-17 20:00:00,160,2,685,0,---,
42116,4,München,Isar,2021-07-17 20:00:00,171,1,155,0,---,
42117,5,Freising,Isar,2021-07-17 20:00:00,80,-1,544,0,---,
42118,6,Landshut Birket,Isar,2021-07-17 20:00:00,163,0,254,0,---,
42119,7,Landau,Isar,2021-07-17 20:00:00,150,8,289,0,---,
42120,8,Plattling,Isar,2021-07-17 20:00:00,246,19,281,0,---,
42121,9,Garmisch o. d. Partnachmündung,Loisach,2021-07-17 20:00:00,136,1,233,0,---,
42122,10,Garmisch u. d. Partnachmündung,Loisach,2021-07-17 20:00:00,187,4,445,0,---,
42123,11,Schlehdorf,Loisach,2021-07-17 20:00:00,177,0,648,0,---,
42124,12,Kochel,Loisach,2021-07-17 20:00:00,200,1,113,0,---,
42125,13,Beuerberg,Loisach,2021-07-17 20:00:00,398,1,123,0,---,
42126,14,Partenkirchen (alt),Partnach,2021-07-17 20:00:00,84,0,138,0,---,
42127,15,Stegen,Ammersee,2021-07-17 20:00:00,53314,0,---,0,---,
42128,16,Stegen,Amper,2021-07-17 20:00:00,140,0,313,0,---,
42129,17,Fürstenfeldbruck,Amper,2021-07-17 20:00:00,93,0,336,0,---,
42130,18,Ampermoching,Amper,2021-07-17 20:00:00,219,0,493,0,---,
42131,19,Inkofen,Amper,2021-07-17 20:00:00,118,0,573,0,---,
42132,20,Oberammergau,Ammer,2021-07-17 20:00:00,78,4,122,0,---,
42133,21,Peißenberg,Ammer,2021-07-17 20:00:00,96,0,223,0,---,
42134,22,Weilheim,Ammer,2021-07-17 20:00:00,81,1,242,0,---,
42135,23,Raisting,Rott,2021-07-17 20:00:00,52,0,103,0,---,
42136,24,Oberfinning Seepegel,Windachspeicher,2021-07-17 20:00:00,62507,0,---,0,---,
42137,25,Leutstetten,Würm,2021-07-17 20:00:00,141,0,588,0,---,
42138,26,Hohenkammer,Glonn,2021-07-17 20:00:00,43,0,249,0,---,
42139,27,Berg,Sempt,2021-07-17 20:00:00,62,0,293,0,---,
42140,28,Eschenlohe Brücke,Loisach,2021-07-17 20:00:00,191,2,491,0,---,
